"","prov_id","kode_rs","nama_unit","alamat","nama_prov","jenis_faskes","lat","lng"
"995",53,"5303033","RS Bhayangkara","Jl. Nangka No. 84 Kupang","NUSA TENGGARA TIMUR","Rumah Sakit",-10.1843,123.594856
"996",53,"5303024","RSUD Rote Ndao Baa"," Jl. Baa-Busalangga, Kab. Rote Ndao","NUSA TENGGARA TIMUR","Rumah Sakit",-10.1843,123.594856
"997",53,"5303022","RS Tk.IV Wirasakti Kupang","Jl. Dr.DR.Moch Hatta No.9-11 ,Kupang","NUSA TENGGARA TIMUR","Rumah Sakit",-10.1843,123.594856
"998",53,"5302034","RS Umum Imanuel Sumba","Jl. Nangka No.4,Waingapu-Sumba Timur","NUSA TENGGARA TIMUR","Rumah Sakit",-9.662806,120.266899
"999",53,"5302023","RS Umum Daerah Waingapu","  Jl. Adam Malik No.54 Kel. Kambajawa - Kecamatan Kota Waingapu","NUSA TENGGARA TIMUR","Rumah Sakit",-9.662806,120.266899
"1000",53,"5302012","RS Kristen Lindimara","Jl. Prof.DR WZ. Johannes No.6,Waingapu","NUSA TENGGARA TIMUR","Rumah Sakit",-9.662806,120.266899
"1001",53,"5301033","RS Umum Waikabubak"," Jl. Adhyaksa, Km.3, Kel. Diratana, Kec. Loli, Waikabubak","NUSA TENGGARA TIMUR","Rumah Sakit",-8.657383,121.079369
"1002",53,"5301022","RS Karitas Weetabula","Jl. Bulgur No 1 - Weetebula","NUSA TENGGARA TIMUR","Rumah Sakit",-8.657383,121.079369
"1003",53,"5301011","RS Kristen Lende Moripa","Jl. El Tari No.2 Waikabubak","NUSA TENGGARA TIMUR","Rumah Sakit",-9.409536,119.245995
"1004",61,"6172124","RS Umum Harapan Bersama Singkawang","Jl. P. Belitung No. 61 Singkawang","KALIMANTAN BARAT","Rumah Sakit",0.908794,108.984596
"1005",61,"6172070","RS Kusta Alverno Singkawang","Jl. Gunung Sari No. 70 Singkawang","KALIMANTAN BARAT","Rumah Sakit",0.908794,108.984596
"1006",61,"6172066","RS Jiwa Provinsi Kalimantan Barat"," Jl. Raya Singkawang Bengkayang KM 15 Singkawang","KALIMANTAN BARAT","Rumah Sakit",0.908794,108.984596
"1007",61,"6172044","RS Tk. IV Singkawang","Jl. Perwira No. H15 Singkawang","KALIMANTAN BARAT","Rumah Sakit",1.361328,109.309998
"1008",61,"6172011","RS Umum Daerah Dr. Abdul Aziz Singkawang","Jl. Dr Soetomo No. 28, Singkawang","KALIMANTAN BARAT","Rumah Sakit",1.361328,109.309998
"1009",61,"6171124","RS Anugerah Bunda Khatulistiwa","Jl. Ahmad Yani Pontianak Selatan","KALIMANTAN BARAT","Rumah Sakit",-0.051289,109.346001
"1010",61,"6171113","RS Islam Yarsi Pontianak","Jl. Tanjung Raya II Pontianak","KALIMANTAN BARAT","Rumah Sakit",-0.022522,109.330307
"1011",61,"6171085","RS Bersalin Jeumpa Pontianak","Jl. St. Abdurrahman No. 54 Pontianak","KALIMANTAN BARAT","Rumah Sakit",-0.022522,109.330307
"1012",61,"6171067","RS Anton Soedjarwo Pontianak","Jl. K. S. Tubun 14 Pontianak ","KALIMANTAN BARAT","Rumah Sakit",-0.022522,109.330307
"1013",61,"6171033","RS Umum St. Antonius Pontianak","Jl. KH. Wahid Hasyim No. 249 Pontianak","KALIMANTAN BARAT","Rumah Sakit",-0.022522,109.330307
"1014",61,"6171022","RS Tk.II Kartika Husada Kes.Dam XII Tanjungpura","Jl. Adi Sucipto KM 6.5 Sei Raya Kubu Raya","KALIMANTAN BARAT","Rumah Sakit",-0.022522,109.330307
"1015",61,"6171011","RS Umum Daerah Dr. Soedarso Pontianak","Jl. dr. Soedarso No.1 Pontianak","KALIMANTAN BARAT","Rumah Sakit",-0.022522,109.330307
"1016",61,"6112135","RS Angkatan Udara dr. Mohammad Sutomo","Jl. Raya Kuala Dua No. 2 Kab. Kubu Raya","KALIMANTAN BARAT","Rumah Sakit",-0.022522,109.330307
"1017",61,"6110012","RS Umum Daerah Kabupaten Melawi","Jl. Kelakik KM. 4 Nanga Pinoh Kabupaten Melawi","KALIMANTAN BARAT","Rumah Sakit",0.083333,111.48333
"1018",61,"6109012","RS Umum Daerah Kabupaten Sekadau","Jl. Merdeka Timur KM. 06 Ds. Mungguk Kec. Sekadau Hilir Kab. Sekadau","KALIMANTAN BARAT","Rumah Sakit",0.015081,110.888603
"1019",61,"6108011","RS Umum Daerah dr. A. Diponegoro Putussibau","Jl. Kom Yos Sudarso No.42 Putussibau","KALIMANTAN BARAT","Rumah Sakit",0.851408,112.932297
"1020",61,"6107010","RS Umum Daerah Ade Muhammad Djoen Sintang","Jl. Patimura dan Jl.YC Oevang Oeray Sintang","KALIMANTAN BARAT","Rumah Sakit",0.080239,111.495499
"1021",61,"6106020","RS Fatima Ketapang","Jl. Jend. Sudirman No.27 Ketapang","KALIMANTAN BARAT","Rumah Sakit",-1.859097,109.971901
"1022",61,"6106016","RS Umum Daerah Dr. Agoesdjam Ketapang","Jl. Panjaitan No.51 Ketapang","KALIMANTAN BARAT","Rumah Sakit",-1.859097,109.971901
"1023",61,"6105026","RS Parindu","Jl Raya Desa Binjai Kec.Tayan Hulu Kab. Sanggau","KALIMANTAN BARAT","Rumah Sakit",0.119275,110.597298
"1024",61,"6105015","RS Umum Daerah M. Th. Djaman Sanggau","Jl. Jend Sudirman Sanggau","KALIMANTAN BARAT","Rumah Sakit",0.119275,110.597298
"1025",61,"6104014","RS Umum Daerah Dr. Rubini Mempawah","Jalan Raden Kusno Mempawah","KALIMANTAN BARAT","Rumah Sakit",-0.022522,109.330307
"1026",61,"6103013","RS Umum Daerah Kabupaten Landak","Jl. Raya Ngabang Sanggau No.109 Kecamatan Ngabang Kabupaten Landak","KALIMANTAN BARAT","Rumah Sakit",-7.042153,112.896797
"1027",61,"6102055","RS Umum Bethesda Serukam","Serukam Kec. Samalantan Kab. Bengkayang","KALIMANTAN BARAT","Rumah Sakit",1.361328,109.309998
"1028",61,"6102012","RS Umum Daerah Bengkayang","Jl. Sanggau Ledo ","KALIMANTAN BARAT","Rumah Sakit",-0.278781,111.475288
"1029",61,"6101135","RS Santa Elizabeth","Jl. Gusti Hamzah 29 Sambas","KALIMANTAN BARAT","Rumah Sakit",1.361328,109.309998
"1030",61,"6101033","RS Umum Daerah Pemangkat"," Jalan. Abdul Kadir Kasim No. 20 Pemangkat","KALIMANTAN BARAT","Rumah Sakit",1.175333,108.970398
"1031",61,"6101022","RS Umum Daerah Sambas","Jl. Pendidikan no 300 Kecamatan Sambas","KALIMANTAN BARAT","Rumah Sakit",1.361328,109.309998
"1032",62,"6213022","RS Umum Daerah Puruk Cahu","Jl. A. Yani No. 497, Puruk Cahu","KALIMANTAN TENGAH","Rumah Sakit",-1.681489,113.382355
"1033",62,"6212020","RS Umum Daerah Tamiang Layang","Jl. Nansarunai Tamiang Layang No. 62","KALIMANTAN TENGAH","Rumah Sakit",-1.681489,113.382355
"1034",62,"6211026","RS Umum Daerah Kuala Kurun","    Jl. Jend. A. Yani No.43 Kuala Kurun Kalimantan Tengah","KALIMANTAN TENGAH","Rumah Sakit",-1.681486,113.382355
"1035",62,"6210015","RS Umum Daerah Pulang Pisau","Jl. W.A.D Duha Komplek Perkantoran Kab. Pulang Pisau  Provinsi Kalimantan Tengah","KALIMANTAN TENGAH","Rumah Sakit",-1.681489,113.382355
"1036",62,"6208014","RS Umum Daerah Kuala Pembuang","  Jl. A.Yani No.30,Kuala Pembuang","KALIMANTAN TENGAH","Rumah Sakit",-2.529681,112.956192
"1037",62,"6207033","RS Umum Daerah Sukamara"," Jl. Tjilik Riwut Km 5,5 Nomor 35 Sukamara   ","KALIMANTAN TENGAH","Rumah Sakit",-2.716667,111.183334
"1038",62,"6207012","RS Umum Daerah Lamandau","  JL. TRANS KALIMANTAN KM.4","KALIMANTAN TENGAH","Rumah Sakit",-1.681489,113.382355
"1039",62,"6205011","RS Umum Daerah Muara Teweh","   Jl. Yetro Sinseng Muara Teweh","KALIMANTAN TENGAH","Rumah Sakit",-1.433333,114.449997
"1040",62,"6203015","RS Umum Daerah Dr H Soemarno S","   Jl. Tambun Bungai  No. 16 Kuala Kapuas","KALIMANTAN TENGAH","Rumah Sakit",-3.002806,114.391022
"1041",62,"6201012","RS Umum Daerah Sultan Imanuddin","Jl. Sutan Syahrir No 17 Pangkalan Bun","KALIMANTAN TENGAH","Rumah Sakit",-1.681489,113.382355
"1042",63,"6372014","RS Umum Daerah Idaman Banjarbaru","Jl. Trikora No. 115 Gt. Manggis Banjarbaru","KALIMANTAN SELATAN","Rumah Sakit",-3.092642,115.28376
"1043",63,"6371152","RS Bhayangkara Tk. III Banjarmasin","Jl. A. Yani Km.3,5 Banjarmasin","KALIMANTAN SELATAN","Rumah Sakit",-3.395972,114.585083
"1044",63,"6371141","RS TNI-AU Tk.IV Syamsudin Noor","Jl. Hercules No. 17 Banjarbaru","KALIMANTAN SELATAN","Rumah Sakit",-3.395972,114.585083
"1045",63,"6371130","RS Khusus Bedah Banjarmasin Siaga","Jl. A Yani KM. 4,5 No.73 Banjarmasin","KALIMANTAN SELATAN","Rumah Sakit",-3.395972,114.585083
"1046",63,"6371094","RS Umum Sari Mulia","Jl. Pangeran Antasari No 139 Banjarmasin","KALIMANTAN SELATAN","Rumah Sakit",-3.395972,114.585083
"1047",63,"6371072","RS Umum Daerah Dr. H. Moch. Ansari Saleh","Jl Brigjend H. Hasan Basry No.1, Banjarmasin","KALIMANTAN SELATAN","Rumah Sakit",-3.395972,114.585083
"1048",63,"6371050","RS Tk.III Dr. R.Soeharsono","Jl. Mayjen Soetoyo S 408  Banjarmasin","KALIMANTAN SELATAN","Rumah Sakit",-3.395972,114.585083
"1049",63,"6371046","RS Islam Banjarmasin","Jl. Letjend S. Parman No. 88, Banjarmasin","KALIMANTAN SELATAN","Rumah Sakit",-3.395972,114.585083
"1050",63,"6371024","RS Umum Suaka Insan","Jl. H. Zafri Zamzam 60 Banjarmasin","KALIMANTAN SELATAN","Rumah Sakit",-3.395972,114.585083
"1051",63,"6371013","RS Umum Daerah Ulin Banjarmasin","Jl. Jen A Yani No.43, Banjarmasin Kalimantan Selatan","KALIMANTAN SELATAN","Rumah Sakit",-3.395972,114.585083
"1052",63,"6311016","RS Umum Daerah Balangan","Jl. Lingkar Timur Km.1,7 Paringin Kab.Balangan ","KALIMANTAN SELATAN","Rumah Sakit",-2.321589,112.746391
"1053",63,"6309025","RS Umum Pertamina Tanjung","Jl. Gas No. 1, Komperta Murung Pudak, Tanjung","KALIMANTAN SELATAN","Rumah Sakit",-2.216361,115.436691
"1054",63,"6309014","RS Umum Daerah H. Badaruddin Tanjung","Jl. Jaksa Agung Suprapto Tanjung","KALIMANTAN SELATAN","Rumah Sakit",-2.216361,115.436691
"1055",63,"6308013","RS Umum Daerah Pambalah Batung","Jl. Jenderal Basuki Rahmat No. 1 Amuntai","KALIMANTAN SELATAN","Rumah Sakit",-3.092642,115.28376
"1056",63,"6307012","RS Umum Daerah H Damanhuri Barabai","        Jl. Murakata No. 4 Barabai","KALIMANTAN SELATAN","Rumah Sakit",-2.65225,115.339966
"1057",63,"6306011","RS Umum Daerah Brigjed H. Hasan Basry Kandangan"," Jalan Jenderal  Sudirman No.26A RT.01 RK.I Hamalau, Sungai Raya, Kab. Hulu Sungai Selatan","KALIMANTAN SELATAN","Rumah Sakit",-2.7789,115.264
"1058",63,"6305010","RS Umum Daerah Datu Sanggul Rantau","Jl. Brigjend H. Hasan Basry Rantau","KALIMANTAN SELATAN","Rumah Sakit",-3.689894,116.183205
"1059",63,"6304020","RS Umum Daerah H. Abdul Aziz Marabahan","  Jl. Jend Sudirman No.10, RT. 13 RW. 001, Marabahan","KALIMANTAN SELATAN","Rumah Sakit",-0.789275,113.920998
"1060",63,"6304016","RS Jiwa Sambang Lihum","Jl Gubernur Syarkawi KM.3,9 Kec.Gambut","KALIMANTAN SELATAN","Rumah Sakit",-0.789275,113.920998
"1061",63,"6303015","RS Umum Daerah Ratu Zalecha","Jl Menteri Empat Martapura Kabupaten Banjar Kalimantan Selatan","KALIMANTAN SELATAN","Rumah Sakit",-3.411597,114.8452
"1062",63,"6302014","RS Umum Daerah Kabupaten Kotabaru","Jl. Brigjend. H. Hasan Basri No.57 Kotabaru","KALIMANTAN SELATAN","Rumah Sakit",-3.092642,115.28376
"1063",63,"6301013","RS Umum Daerah H. Boejasin Pelaihari","Jl. Hadji Boejasin No.68 Kab. Tanah Laut","KALIMANTAN SELATAN","Rumah Sakit",3.354681,117.596542
"1064",64,"6474032","RS Umum Daerah Taman Husada","Jl. S. Parman No. 01","KALIMANTAN TIMUR","Rumah Sakit",0.135597,117.498596
"1065",64,"6474021","RS Pupuk Kaltim"," Jl. Oksigen No.01","KALIMANTAN TIMUR","Rumah Sakit",0.135697,117.498596
"1066",64,"6474010","RS LNG Badak","Kompleks PT Badak NGLBontang, Kalimantan Timur","KALIMANTAN TIMUR","Rumah Sakit",0.135697,117.498596
"1067",64,"6472118","RS Umum Daerah Inche Abdoel Moeis","Jl. H.A.M.M Rifaddin, Kel. Harapan Baru, Kec. Loa Janan Ilir, Samarinda ","KALIMANTAN TIMUR","Rumah Sakit",-0.503589,117.156502
"1068",64,"6472107","RS Umum Haji Darjad","J.l Dahlia No.4,Samarinda","KALIMANTAN TIMUR","Rumah Sakit",-0.502183,117.153801
"1069",64,"6472096","RS Umum Bhakti Nugraha","Jl. Basuki Rachmat 50 Samarinda","KALIMANTAN TIMUR","Rumah Sakit",-0.495703,117.151001
"1070",64,"6472063","RS Jiwa Atma Husada Mahakam","Jl. Kakap No.23 Samarinda","KALIMANTAN TIMUR","Rumah Sakit",-0.502183,117.153801
"1071",64,"6472052","RS Ibu dan Anak Aisyiyah Samarinda","Jl. P Hidayatulah 64 Samarinda","KALIMANTAN TIMUR","Rumah Sakit",-0.499914,117.14975
"1072",64,"6472041","RS Dim 0901 Samarinda","  Jl. Jend. Sudirman no.52 Samarinda","KALIMANTAN TIMUR","Rumah Sakit",-0.503589,117.156998
"1073",64,"6472015","RS Umum Daerah Abdul Wahab Sjahranie","Jl. Dr. Soetomo, Samarinda","KALIMANTAN TIMUR","Rumah Sakit",-0.502183,117.153801
"1074",64,"6471073","RS Bhayangkara Balikpapan","Jl. Jend Sudirman No. 14 Kel Prapatan","KALIMANTAN TIMUR","Rumah Sakit",-1.265386,116.8312
"1075",64,"6471062","RS Bersalin Sayang Ibu Balikpapan","Jl. Wain No.33,Kebun Sayur,Balikpapan","KALIMANTAN TIMUR","Rumah Sakit",-1.265386,116.8312
"1076",64,"6471051","RS Restu Ibu","Jl. Jend A.Yani No. 12 Balikpapan Kalimantan Timur","KALIMANTAN TIMUR","Rumah Sakit",-1.271531,116.836998
"1077",64,"6471036","RS Tk.II Dr R Hardjanto","Jl. Tanjungpura VI Balikpapan","KALIMANTAN TIMUR","Rumah Sakit",-1.269889,116.858002
"1078",64,"6471025","RS Pertamina Balikpapan","Jl. Jend Sudirman Balikpapan No.1","KALIMANTAN TIMUR","Rumah Sakit",-1.274083,116.85257
"1079",64,"6471014","RS Umum Daerah Dr. Kanujoso Djatiwibowo","   Jl. M.T. Haryono Ring Road Balikpapan No.656","KALIMANTAN TIMUR","Rumah Sakit",-1.283331,116.833
"1080",64,"6409036","RS Umum Daerah Ratu Aji Putri Botung","Jl Propinsi KM 9 Kab. Penajam Paser Utara","KALIMANTAN TIMUR","Rumah Sakit",1.640631,116.419388
"1081",64,"6405011","RS Umum Daerah Dr. Abdul Rivai","Jl. Pulau Panjang No.276 Tanjung Redeb","KALIMANTAN TIMUR","Rumah Sakit",2.162331,117.696205
"1082",64,"6404032","RS Umum Daerah Kudungga","Jl. Soekarno Hatta No.1 Sangatta Utara","KALIMANTAN TIMUR","Rumah Sakit",0.520861,117.435478
"1083",64,"6403052","RS Umum Daerah Aji Batara Agung Dewa Sakti","Jl Balikpapan - Handil II Samboja","KALIMANTAN TIMUR","Rumah Sakit",-0.896722,116.937103
"1084",64,"6403015","RS Umum Daerah Aji Muhammad Parikesit","Jl. Ratu Agung No. 1 Tenggarong Seberang","KALIMANTAN TIMUR","Rumah Sakit",-0.417325,116.9814
"1085",64,"6402041","RS Umum Daerah Harapan Insan Sendawar","Jl. Mawar, Kampung Sekolaq Joleq, Kecamatan Sekolaq Darat","KALIMANTAN TIMUR","Rumah Sakit",-0.417325,116.9814
"1086",64,"6401014","RS Umum Daerah Panglima Sebaya","Jl. Kusuma Bangsa KM.5 Tanah Grogot","KALIMANTAN TIMUR","Rumah Sakit",-1.971347,116.228798
"1087",71,"7174035","RS Umum Daerah Kota Kotamobagu","Kelurahan Pobundayan Kecamatan Kotamobagu Selatan ","SULAWESI UTARA","Rumah Sakit",0.734339,124.308914
"1088",71,"7174024","RS Monompia","Jl. A. Yani No.720, Kotamobagu Utara","SULAWESI UTARA","Rumah Sakit",0.739658,124.312057
"1089",71,"7173051","RS Gunung Maria","Jl. Sejahtera No. 282 Tomohon","SULAWESI UTARA","Rumah Sakit",1.324569,124.82795
"1090",71,"7173036","RS Bethesda GMIM Tomohon","Jl. Raya Tomohon","SULAWESI UTARA","Rumah Sakit",1.324569,124.82795
"1091",71,"7172036","RS Umum Bitung","Jl. S. H. Sarundajang Kel. Manembo-nembo Tengah Kec. Matuari","SULAWESI UTARA","Rumah Sakit",1.455353,125.204697
"1092",71,"7172025","RS AL Bitung","Jl. Yos Sudarso No. 26 Bitung","SULAWESI UTARA","Rumah Sakit",1.444917,125.186371
"1093",71,"7172014","RS Budi Mulia Bitung","Jl. Sam Ratulangi X/9A Bitung","SULAWESI UTARA","Rumah Sakit",1.455333,125.204697
"1094",71,"7171094","RS Islam Sitti Maryam"," Jl. Pogidon Raya No.110 Tuminting Manado","SULAWESI UTARA","Rumah Sakit",1.470889,124.845459
"1095",71,"7171083","RS Advent Manado","Jl. 14 Februari No. 1 Teling Atas","SULAWESI UTARA","Rumah Sakit",1.465019,124.853775
"1096",71,"7171072","RS Permata Bunda","Jl. Pingkan Matindas, Dendengan dalam,Manado","SULAWESI UTARA","Rumah Sakit",1.493061,124.841003
"1097",71,"7171061","RS Bhayangkara Manado","Jl. Sam Ratulangi no. 326 Manado","SULAWESI UTARA","Rumah Sakit",1.455314,124.837227
"1098",71,"7171050","RS Pancaran Kasih","Jl. Dr. Sam Ratulangi XIII","SULAWESI UTARA","Rumah Sakit",1.478969,124.835999
"1099",71,"7171024","RS TK.Teling Manado","Jl. 14 Februari Telling Atas Manado","SULAWESI UTARA","Rumah Sakit",1.465019,124.850998
"1100",71,"7171013","RSUP Prof. Dr. R. D. Kandou","                 Jl. Raya Tanawangko No.56, Manado","SULAWESI UTARA","Rumah Sakit",1.4931,124.841003
"1101",71,"7109028","RSU Ratatotok - Buyat","   JL. J.W. Lasut Ratatotok II Kecamatan Ratatotok","SULAWESI UTARA","Rumah Sakit",1.180311,124.846977
"1102",71,"7106018","RS Umum Daerah Maria Walanda Maramis"," Jl. Prof. Arnold Mononutu - Kel.Sarongsong II - Airmadidi","SULAWESI UTARA","Rumah Sakit",1.410408,124.972565
"1103",71,"7105116","RS Kalooran","Kelurahan Buyungon, Kecamatan Amurang ","SULAWESI UTARA","Rumah Sakit",1.180342,124.569298
"1104",71,"7105084","RS Cantia Tompasobaru","Jaga II (dua) desa Pinaesaan, Kecamatan Tompasobaru","SULAWESI UTARA","Rumah Sakit",0.884453,124.473038
"1105",71,"7104027","RS Bergerak Kab.Kep.Talaud","  Jl Raya Taturan - Gemeh Kecamatan Gemeh Kabupaten Kepulauan Talaud","SULAWESI UTARA","Rumah Sakit",4.092,126.767998
"1106",71,"7103026","RS Bergerak Kab.Kep.Sitaro","Kampung Sawang Kec, Siau timur selatan","SULAWESI UTARA","Rumah Sakit",0.624692,123.975006
"1107",71,"7102095","RS Tonsea","Airmadidi Kab Minahasa Utara","SULAWESI UTARA","Rumah Sakit",1.402489,124.959396
"1108",71,"7102073","RS Budi Setia","Kayowas Jaga I Langowan Barat Minahasa","SULAWESI UTARA","Rumah Sakit",1.152231,124.837883
"1109",71,"7102062","RS Hermana","Jl. A. Mononutu Desa Lembean Kec. Kauditan Kab. Minahasa Utara","SULAWESI UTARA","Rumah Sakit",1.206389,124.916115
"1110",71,"7102040","RS Siloam GMIM Sonder","Kolongan Atas, Sonder","SULAWESI UTARA","Rumah Sakit",1.153392,124.81826
"1111",71,"7102014","RS Umum Dr.Sam Ratulangi","  Jl. Suprapto Luaan Tondano timur","SULAWESI UTARA","Rumah Sakit",1.153392,124.81826
"1112",71,"7101013","RS Umum Datoe Binangkang","Jl. Trans Sulawesi Desa Lolak II Kec. Lolak Sulawesi Utara","SULAWESI UTARA","Rumah Sakit",0.739658,124.312057
"1113",72,"7271127","RS Bhayangkara Palu","   Jl. DR. Suharso Lrg III No. 2 Palu","SULAWESI TENGAH","Rumah Sakit",-0.898583,119.850601
"1114",72,"7271116","RS Ibu dan Anak Tinatapura","Jl. Raden Saleh 31 Palu","SULAWESI TENGAH","Rumah Sakit",-0.884292,119.868454
"1115",72,"7271095","RS Budi Agung Palu","Jl. Maluku No. 44 Palu","SULAWESI TENGAH","Rumah Sakit",-0.907369,119.873596
"1116",72,"7271084","RS Ibu dan Anak Sitti Masyithah","Jl. WR Supratman No. 7 Palu","SULAWESI TENGAH","Rumah Sakit",-0.898583,119.850601
"1117",72,"7271051","RS Umum Daerah Madani Palu","Jl. Thalua Kontji No. 11  Mamboro Palu","SULAWESI TENGAH","Rumah Sakit",-0.806472,119.878677
"1118",72,"7271040","RS Woodward","Jl. L.H. Woodward No.1 Palu","SULAWESI TENGAH","Rumah Sakit",-0.904283,119.872002
"1119",72,"7271036","RS Umum Anutapura Palu","Jl. Kangkung No. 1 Palu","SULAWESI TENGAH","Rumah Sakit",-0.898583,119.850601
"1120",72,"7271025","RS TK.IV Wirabuana Palu","Jl. Sisinga Mangaraja No.4,Palu","SULAWESI TENGAH","Rumah Sakit",-0.895603,119.887375
"1121",72,"7271014","RS Umum Daerah Undata Palu","Jl. R. E. Martadinata, Tondo Kecamatan Mantikulore","SULAWESI TENGAH","Rumah Sakit",-0.886883,119.867165
"1122",72,"7209032","RS Umum Daerah Ampana"," Jl. St Hasanudin No. 32 Ampana","SULAWESI TENGAH","Rumah Sakit",-0.867983,121.5858
"1123",72,"7208011","RS Umum Daerah Anuntaloko Parigi"," Jl. Sis Al Jufri No.214 Parigi Moutong","SULAWESI TENGAH","Rumah Sakit",-0.846275,120.17971
"1124",72,"7207013","RS Umum Daerah Buol"," Jln. DR. Wahidin Sudirohusodo No.12 Kel. Leok II  Kec. Biau","SULAWESI TENGAH","Rumah Sakit",1.160725,121.427208
"1125",72,"7206012","RS Umum Mokopido Toli-Toli"," Jl. Lanoni No.37 Kel Baru Kec Baolan kab Toli-Toli, Sulteng","SULAWESI TENGAH","Rumah Sakit",1.033333,120.816666
"1126",72,"7205022","RS Umum Daerah Kabelota","  Jl. Trans Palu - Donggala Kabonga Besar","SULAWESI TENGAH","Rumah Sakit",-1.183542,119.974052
"1127",72,"7204043","RS GKST Tentena","Jl. Setia Budi No.98. Tentena Kec.Pamona Puselemba","SULAWESI TENGAH","Rumah Sakit",-1.410239,120.758217
"1128",72,"7204021","RS Umum Daerah Kolonedale","  Jl. W Monginsidi 2 Kolonedale","SULAWESI TENGAH","Rumah Sakit",-1.247158,122.688011
"1129",72,"7204010","RS Umum Daerah Poso","Jl. Jenderal Sudirman No.33  Kel Kasintuwu Poso","SULAWESI TENGAH","Rumah Sakit",-0.2,113.5
"1130",72,"7203016","RS Umum Daerah Morowali","  Jl. Trans Sulawesi Fonuasingko Bungku","SULAWESI TENGAH","Rumah Sakit",-2.169122,121.354164
"1131",72,"7202015","RS Umum Daerah Kabupaten Banggai"," Jl. Imam Bonjol KM 3 No. 14 Luwuk","SULAWESI TENGAH","Rumah Sakit",-0.934819,122.822563
"1132",72,"7201011","RS Umum Daerah Banggai","  Jl. KM 7.Adean Kabupaten Banggai Laut","SULAWESI TENGAH","Rumah Sakit",-1.602811,123.547806
"1133",74,"7472016","RS Umum Daerah Kota Bau Bau","Jl. Drs. H. La Ode Manarfa","SULAWESI TENGGARA","Rumah Sakit",-5.309636,122.988831
"1134",74,"7471125","RS Mitra Sakinah Idaman"," Jl. Poros Kendari-Kolaka Unaaha  Kendari","SULAWESI TENGGARA","Rumah Sakit",-3.968347,122.577965
"1135",74,"7471103","RS Ibu dan Anak Permata Bunda","Jl. Syeh Yusuf No.9,Kendari","SULAWESI TENGGARA","Rumah Sakit",-3.969,122.52964
"1136",74,"7471092","RS Umum Daerah Kota Kendari"," Jl. Z.A. Sugianto No. 39 Kendari","SULAWESI TENGGARA","Rumah Sakit",-3.967489,122.594704
"1137",74,"7471081","RS Griya Husada Bakti","Jl. Sao-sao No. 248 Kendari","SULAWESI TENGGARA","Rumah Sakit",-3.966839,122.521866
"1138",74,"7471070","RS Bhayangkara Kendari"," Jl. Gunung Meluhu No. 7 Kota Kendari","SULAWESI TENGGARA","Rumah Sakit",-4.013,122.509529
"1139",74,"7471066","RS Jiwa Kendari"," Jl. DR.Sutomo No.29","SULAWESI TENGGARA","Rumah Sakit",-3.960481,122.509216
"1140",74,"7471055","RS PMI Kendari","Jl. Mayjend S.Parman No.35 Kendari","SULAWESI TENGGARA","Rumah Sakit",-3.967396,122.594841
"1141",74,"7471044","RS Santa Anna","Jl. Dr. Moh.Hatta 65A Kendari","SULAWESI TENGGARA","Rumah Sakit",-3.9702,122.573997
"1142",74,"7408013","RS Umum Daerah Kab.Konawe Utara"," Jl. Poros Kendari-Asera, Desa Lahimbua, kec. Andowia, Kab. Konawe Utara","SULAWESI TENGGARA","Rumah Sakit",-3.280278,121.837761
"1143",74,"7407012","RS Umum Daerah Kabupaten Wakatobi","Jl. Utudae Samad Kel. Mandati III, Kec. Wangi - Wangi Selatan","SULAWESI TENGGARA","Rumah Sakit",-5.329664,123.590286
"1144",74,"7406036","RS Umum Daerah Kabupaten Bombana","   Jl. Poros Poea Kel.Poea Kec. Rumbia Tengah","SULAWESI TENGGARA","Rumah Sakit",-4.688628,121.797112
"1145",74,"7404034","RS Umum Daerah H.M.Djafar Harun","Jl. Trans Sulawesi Lasusua, Kolaka","SULAWESI TENGGARA","Rumah Sakit",-4.02135,121.512695
"1146",74,"7404023","RS Antam Nikel Pomalaa","Jl. R.Suprapto Pomalaa Kab.Kolaka","SULAWESI TENGGARA","Rumah Sakit",-4.020736,121.511841
"1147",74,"7404012","RS Benyamin Guluh Kolaka","Jl. DR.Sutomo  No. 01 Kolaka","SULAWESI TENGGARA","Rumah Sakit",-4.020736,121.511841
"1148",74,"7403033","RS Tk.IV Dr. R Ismoyo Kendari","Jl. Laute no 1 Kendari","SULAWESI TENGGARA","Rumah Sakit",-3.957961,122.57122
"1149",74,"7403022","RS Umum Daerah Konawe","Jl. Pangeran Diponegoro No.301, Konawe","SULAWESI TENGGARA","Rumah Sakit",-3.968183,122.572235
"1150",74,"7402010","RS Umum Daerah Raha","Jl. Ahmad yani raha no 10 Raha","SULAWESI TENGGARA","Rumah Sakit",-4.901628,122.627747
"1151",74,"7401038","RS Umum Daerah Kabupaten Buton"," Jl. Protokol Laburunce  KEc. pasarwajo","SULAWESI TENGGARA","Rumah Sakit",-5.309636,122.988831
"1152",75,"7571010","RS Umum Daerah Prof Dr. H. Aloei Saboe","Jl. Prof. Dr. H. Aloei Saboe","GORONTALO","Rumah Sakit",0.5552,123.08577
"1153",75,"7503045","RS Umum Daerah Bumi Panua","Jl. dr. Herizal Umar Desa Botubilotahu Kec. Marisa","GORONTALO","Rumah Sakit",0.517647,121.73288
